TRANSACTION_ID,BUSINESS_ENTITY_ID,ENTITY_NAME,BUSINESS_TYPE,SECTOR,REVENUE_AMOUNT,TAX_COLLECTED,TRANSACTION_DATE,FISCAL_QUARTER,REGION,EMPLOYEE_COUNT,ANNUAL_REVENUE_TIER,COMPLIANCE_STATUS,AUDIT_FLAG,BN_NUMBER,LAST_UPDATED
TXN-00000840,BIZ-00122,Ontario Business 484,Partnership,Construction,913254.66,303672.56,2026-05-18,2025-01-01,Waterloo,4512,$5-25M,Exempt,Yes,967584245RC0001,2026-04-12
TXN-00000841,BIZ-00339,Ontario Business 359,Non-Profit,Energy,173567.68,302352.0,2025-07-20,2025-04-01,Eastern,4163,$5-25M,Compliant,Yes,721634675RC0001,2026-06-09
TXN-00000842,BIZ-00416,Ontario Business 302,Non-Profit,Education,2169015.25,446426.75,2025-12-17,2024-10-01,Southwestern,2565,<$1M,Non-Compliant,Yes,386993283RC0001,2026-06-07
TXN-00000843,BIZ-00015,Ontario Business 159,Non-Profit,Construction,3738449.53,224146.91,2025-09-13,2026-01-01,Central,2239,$1-5M,Non-Compliant,No,352168607RC0001,2026-04-08
TXN-00000844,BIZ-00431,Ontario Business 151,Non-Profit,Mining,1959364.81,465308.4,2025-05-14,2026-01-01,Waterloo,4958,$25-100M,Exempt,Yes,260523164RC0001,2026-02-11
TXN-00000845,BIZ-00073,Ontario Business 358,Crown Corporation,Retail,4351399.83,246322.72,2025-11-22,2024-07-01,Central,1983,$1-5M,Compliant,Yes,258655716RC0001,2026-05-08
TXN-00000846,BIZ-00006,Ontario Business 70,Crown Corporation,Energy,3711011.58,556458.06,2025-05-02,2025-10-01,Waterloo,3854,$25-100M,Under Review,Yes,442719682RC0001,2026-01-28
TXN-00000847,BIZ-00130,Ontario Business 184,Sole Proprietorship,Agriculture,1887319.17,386359.51,2024-01-11,2024-07-01,Niagara,4225,<$1M,Under Review,Yes,634679449RC0001,2026-03-29
TXN-00000848,BIZ-00447,Ontario Business 4,Corporation,Technology,2013312.67,558150.76,2026-07-15,2024-07-01,Central,2998,>$100M,Non-Compliant,Yes,728591794RC0001,2026-06-19
TXN-00000849,BIZ-00081,Ontario Business 443,Sole Proprietorship,Retail,1281431.59,231413.69,2025-03-22,2025-07-01,Northern,1738,$1-5M,Under Review,Yes,426103142RC0001,2026-07-10
TXN-00000850,BIZ-00498,Ontario Business 275,Non-Profit,Retail,1398920.3,54640.39,2025-09-28,2025-07-01,Ottawa,3664,$25-100M,Under Review,Yes,155614682RC0001,2026-03-03
TXN-00000851,BIZ-00283,Ontario Business 41,Partnership,Education,2919411.16,381758.51,2024-02-12,2026-01-01,GTA,2861,$25-100M,Non-Compliant,Yes,113979022RC0001,2026-04-21
TXN-00000852,BIZ-00421,Ontario Business 419,Sole Proprietorship,Education,4517346.88,423048.45,2024-03-06,2024-10-01,Durham,3971,$5-25M,Compliant,Yes,168554691RC0001,2026-04-27
TXN-00000853,BIZ-00424,Ontario Business 98,Corporation,Education,2889955.02,390773.67,2026-05-02,2024-10-01,Ottawa,2257,$5-25M,Under Review,No,964738446RC0001,2026-05-13
TXN-00000854,BIZ-00299,Ontario Business 309,Non-Profit,Mining,1983222.68,328503.39,2024-08-28,2024-04-01,Northern,4527,$5-25M,Compliant,No,255164612RC0001,2026-01-20
TXN-00000855,BIZ-00258,Ontario Business 184,Corporation,Energy,1917240.98,34016.43,2024-07-13,2024-07-01,Waterloo,787,$1-5M,Exempt,Yes,382043816RC0001,2026-06-29
TXN-00000856,BIZ-00374,Ontario Business 280,Partnership,Agriculture,2836719.11,211934.22,2025-09-19,2024-07-01,Durham,2227,$5-25M,Compliant,Yes,683700390RC0001,2026-08-01
TXN-00000857,BIZ-00220,Ontario Business 181,Partnership,Construction,347849.94,501023.02,2026-07-15,2026-01-01,GTA,3054,$5-25M,Exempt,No,668534156RC0001,2026-05-01
TXN-00000858,BIZ-00019,Ontario Business 173,Crown Corporation,Education,766724.16,17938.98,2026-03-15,2024-04-01,Central,3216,<$1M,Non-Compliant,No,772319744RC0001,2026-04-11
TXN-00000859,BIZ-00447,Ontario Business 56,Partnership,Technology,4295450.5,90129.6,2026-06-29,2025-01-01,Central,432,$25-100M,Exempt,No,503886381RC0001,2026-04-21
TXN-00000860,BIZ-00429,Ontario Business 29,Partnership,Technology,4922571.48,401461.56,2026-05-04,2025-07-01,Central,3751,$25-100M,Non-Compliant,No,677486932RC0001,2026-05-28
TXN-00000861,BIZ-00109,Ontario Business 423,Crown Corporation,Mining,3498026.29,161697.57,2024-04-08,2025-04-01,Hamilton,2184,$1-5M,Exempt,Yes,708758506RC0001,2026-06-01
TXN-00000862,BIZ-00022,Ontario Business 361,Sole Proprietorship,Energy,4348059.59,53813.63,2026-03-20,2025-10-01,GTA,4854,<$1M,Compliant,Yes,589163527RC0001,2026-04-19
TXN-00000863,BIZ-00465,Ontario Business 401,Partnership,Construction,357160.27,496763.29,2026-06-09,2025-04-01,Northern,2058,$1-5M,Under Review,Yes,208137337RC0001,2026-01-20
TXN-00000864,BIZ-00417,Ontario Business 324,Non-Profit,Technology,654716.78,421257.87,2026-02-19,2024-10-01,Eastern,3973,$25-100M,Under Review,Yes,940512592RC0001,2026-02-26
TXN-00000865,BIZ-00486,Ontario Business 439,Sole Proprietorship,Technology,3060745.27,638840.49,2024-09-06,2024-07-01,Southwestern,3031,$1-5M,Under Review,No,673390129RC0001,2026-07-16
TXN-00000866,BIZ-00408,Ontario Business 7,Sole Proprietorship,Retail,1929998.75,520152.26,2026-01-25,2024-10-01,Durham,3629,$5-25M,Under Review,No,547585054RC0001,2026-03-23
TXN-00000867,BIZ-00207,Ontario Business 494,Non-Profit,Education,2070243.54,345506.2,2026-02-04,2025-07-01,Durham,334,<$1M,Compliant,No,697177543RC0001,2026-05-28
TXN-00000868,BIZ-00337,Ontario Business 180,Cooperative,Manufacturing,2722834.16,213024.33,2026-05-02,2025-07-01,GTA,759,$5-25M,Non-Compliant,Yes,835080997RC0001,2026-05-20
TXN-00000869,BIZ-00353,Ontario Business 383,Partnership,Construction,2702739.83,363925.43,2024-02-20,2026-01-01,Hamilton,2243,>$100M,Compliant,No,669624069RC0001,2026-05-14
TXN-00000870,BIZ-00447,Ontario Business 414,Corporation,Energy,3348859.77,547911.11,2026-03-16,2024-07-01,Southwestern,2221,$25-100M,Exempt,Yes,740618021RC0001,2026-06-18
TXN-00000871,BIZ-00305,Ontario Business 175,Partnership,Healthcare,2271266.31,23193.28,2026-06-07,2025-10-01,Central,3400,$1-5M,Exempt,No,559771889RC0001,2026-05-18
TXN-00000872,BIZ-00284,Ontario Business 186,Partnership,Energy,3335567.71,152790.07,2026-06-13,2025-10-01,Eastern,4077,$25-100M,Exempt,No,487166824RC0001,2026-06-04
TXN-00000873,BIZ-00318,Ontario Business 456,Partnership,Mining,2998033.99,109727.75,2024-08-22,2025-04-01,Southwestern,1088,$1-5M,Compliant,No,294353094RC0001,2026-02-17
TXN-00000874,BIZ-00196,Ontario Business 220,Partnership,Agriculture,4231502.52,399075.74,2024-04-20,2025-10-01,Ottawa,2557,$25-100M,Under Review,Yes,533680325RC0001,2026-02-25
TXN-00000875,BIZ-00365,Ontario Business 172,Non-Profit,Technology,3296374.7,488738.22,2024-07-24,2024-07-01,Central,673,$1-5M,Compliant,Yes,470986300RC0001,2026-04-21
TXN-00000876,BIZ-00059,Ontario Business 418,Corporation,Construction,4483582.83,106589.22,2025-06-02,2025-04-01,Hamilton,1538,$5-25M,Non-Compliant,No,991677278RC0001,2026-05-28
TXN-00000877,BIZ-00404,Ontario Business 99,Crown Corporation,Finance,3740984.34,147407.99,2025-09-27,2024-07-01,Hamilton,3116,<$1M,Exempt,Yes,282707617RC0001,2026-03-30
TXN-00000878,BIZ-00268,Ontario Business 280,Partnership,Agriculture,4945804.1,606455.51,2024-10-06,2025-01-01,Ottawa,1766,$5-25M,Exempt,No,116220436RC0001,2026-05-16
TXN-00000879,BIZ-00230,Ontario Business 158,Crown Corporation,Retail,139023.48,293610.34,2025-09-16,2026-01-01,Northern,4708,$25-100M,Compliant,No,472817018RC0001,2026-04-15
TXN-00000880,BIZ-00175,Ontario Business 225,Crown Corporation,Mining,2859115.15,551601.06,2025-01-29,2024-07-01,Durham,1990,$5-25M,Non-Compliant,Yes,453049326RC0001,2026-02-01
TXN-00000881,BIZ-00045,Ontario Business 260,Corporation,Mining,1581969.83,216999.42,2024-03-20,2024-10-01,Southwestern,856,$5-25M,Under Review,No,354362728RC0001,2026-03-21
TXN-00000882,BIZ-00281,Ontario Business 129,Corporation,Healthcare,4814040.66,549198.72,2024-03-30,2026-01-01,GTA,3119,$5-25M,Compliant,No,428497709RC0001,2026-03-25
TXN-00000883,BIZ-00109,Ontario Business 126,Crown Corporation,Energy,4215899.1,13143.79,2026-04-18,2025-07-01,Niagara,784,$5-25M,Exempt,Yes,507591698RC0001,2026-06-25
TXN-00000884,BIZ-00484,Ontario Business 153,Corporation,Energy,4405572.13,148212.38,2025-05-01,2025-10-01,Durham,2213,<$1M,Compliant,Yes,386828356RC0001,2026-01-19
TXN-00000885,BIZ-00323,Ontario Business 252,Non-Profit,Healthcare,78990.96,3847.67,2024-04-23,2025-07-01,Hamilton,837,$5-25M,Non-Compliant,Yes,434608466RC0001,2026-05-30
TXN-00000886,BIZ-00184,Ontario Business 51,Partnership,Mining,4285899.71,423514.39,2024-11-30,2025-01-01,Durham,3985,$1-5M,Exempt,Yes,601436599RC0001,2026-02-14
TXN-00000887,BIZ-00305,Ontario Business 202,Crown Corporation,Healthcare,4224674.52,336397.22,2025-07-01,2025-04-01,Eastern,4264,>$100M,Compliant,No,988818397RC0001,2026-05-19
TXN-00000888,BIZ-00160,Ontario Business 272,Sole Proprietorship,Construction,3567878.99,636375.48,2025-10-29,2024-04-01,Waterloo,4950,<$1M,Exempt,Yes,945724637RC0001,2026-03-21
TXN-00000889,BIZ-00371,Ontario Business 480,Crown Corporation,Retail,1254454.86,2183.9,2024-01-23,2024-04-01,Niagara,22,$5-25M,Non-Compliant,Yes,823780969RC0001,2026-06-06
TXN-00000890,BIZ-00315,Ontario Business 25,Non-Profit,Healthcare,4193348.81,311667.42,2024-08-04,2024-04-01,GTA,1453,$25-100M,Exempt,Yes,867185393RC0001,2026-02-05
TXN-00000891,BIZ-00414,Ontario Business 234,Sole Proprietorship,Finance,1034436.9,322610.13,2026-05-02,2025-10-01,Waterloo,2655,<$1M,Non-Compliant,Yes,256918298RC0001,2026-06-16
TXN-00000892,BIZ-00198,Ontario Business 456,Corporation,Energy,2926104.05,169311.85,2024-08-27,2025-07-01,Eastern,2682,$1-5M,Under Review,No,913488922RC0001,2026-07-31
TXN-00000893,BIZ-00337,Ontario Business 467,Partnership,Retail,2948936.67,34168.94,2026-03-23,2025-07-01,Eastern,4615,$25-100M,Under Review,No,496374891RC0001,2026-01-25
TXN-00000894,BIZ-00100,Ontario Business 347,Cooperative,Energy,4046956.01,381854.94,2024-10-30,2024-10-01,Niagara,486,$25-100M,Compliant,Yes,755050602RC0001,2026-05-24
TXN-00000895,BIZ-00319,Ontario Business 362,Crown Corporation,Finance,2335793.54,573627.45,2025-12-18,2025-07-01,Ottawa,2117,$1-5M,Compliant,No,412416302RC0001,2026-01-24
TXN-00000896,BIZ-00406,Ontario Business 36,Non-Profit,Mining,4273254.18,455812.2,2025-03-20,2025-07-01,Niagara,2544,<$1M,Under Review,No,409811602RC0001,2026-07-31
TXN-00000897,BIZ-00089,Ontario Business 220,Corporation,Technology,2064283.99,351057.93,2025-10-23,2024-10-01,Northern,1552,>$100M,Non-Compliant,Yes,486547153RC0001,2026-04-29
TXN-00000898,BIZ-00312,Ontario Business 468,Non-Profit,Manufacturing,2689327.17,388028.82,2025-08-09,2025-04-01,Central,4607,>$100M,Under Review,Yes,450081408RC0001,2026-01-17
TXN-00000899,BIZ-00329,Ontario Business 248,Partnership,Construction,1611083.74,387756.83,2025-09-29,2026-01-01,Hamilton,2912,$25-100M,Non-Compliant,No,209665831RC0001,2026-02-11
TXN-00000900,BIZ-00264,Ontario Business 434,Non-Profit,Mining,3356713.3,646906.85,2024-07-25,2025-01-01,Niagara,4018,$25-100M,Exempt,No,929440118RC0001,2026-04-27
TXN-00000901,BIZ-00030,Ontario Business 108,Corporation,Technology,392306.54,83040.4,2024-03-14,2025-01-01,Eastern,4226,$25-100M,Non-Compliant,Yes,788274434RC0001,2026-07-18
TXN-00000902,BIZ-00349,Ontario Business 403,Partnership,Finance,369412.62,186779.48,2025-06-07,2025-01-01,Central,2364,$5-25M,Exempt,No,705480835RC0001,2026-05-10
TXN-00000903,BIZ-00270,Ontario Business 365,Cooperative,Manufacturing,3092540.1,575632.47,2024-07-24,2024-10-01,Central,1235,$5-25M,Non-Compliant,Yes,138566513RC0001,2026-06-09
TXN-00000904,BIZ-00439,Ontario Business 99,Partnership,Manufacturing,4659908.71,220821.01,2024-03-06,2025-07-01,Ottawa,4016,$1-5M,Non-Compliant,No,550946659RC0001,2026-01-06
TXN-00000905,BIZ-00482,Ontario Business 403,Crown Corporation,Agriculture,3619062.9,416244.21,2026-04-08,2024-10-01,Southwestern,3853,<$1M,Non-Compliant,No,937000210RC0001,2026-03-24
TXN-00000906,BIZ-00213,Ontario Business 457,Corporation,Technology,2728168.6,431934.34,2024-03-19,2024-04-01,Eastern,166,$1-5M,Under Review,Yes,868521455RC0001,2026-02-05
TXN-00000907,BIZ-00108,Ontario Business 299,Partnership,Energy,533940.83,62837.91,2026-04-12,2025-10-01,Waterloo,4195,$1-5M,Under Review,Yes,264595730RC0001,2026-05-23
TXN-00000908,BIZ-00182,Ontario Business 467,Partnership,Healthcare,1309524.66,82354.69,2024-06-17,2025-10-01,Eastern,1091,$25-100M,Under Review,Yes,416724075RC0001,2026-03-09
TXN-00000909,BIZ-00164,Ontario Business 104,Crown Corporation,Healthcare,1681041.97,23723.06,2024-11-25,2024-07-01,Waterloo,3218,$25-100M,Exempt,No,691040035RC0001,2026-05-09
TXN-00000910,BIZ-00415,Ontario Business 17,Corporation,Healthcare,3194697.07,495035.06,2024-04-12,2025-01-01,Northern,3463,>$100M,Non-Compliant,Yes,310122525RC0001,2026-02-14
TXN-00000911,BIZ-00362,Ontario Business 352,Crown Corporation,Manufacturing,1689128.47,515533.52,2025-02-28,2024-04-01,Eastern,1575,$25-100M,Under Review,Yes,137685649RC0001,2026-03-29
TXN-00000912,BIZ-00228,Ontario Business 43,Non-Profit,Construction,1237460.9,130244.63,2025-07-15,2024-07-01,Central,2403,$5-25M,Non-Compliant,Yes,587554407RC0001,2026-05-24
TXN-00000913,BIZ-00374,Ontario Business 241,Crown Corporation,Finance,3150383.1,4387.33,2024-07-05,2025-01-01,Central,3519,$5-25M,Compliant,Yes,115615448RC0001,2026-06-09
TXN-00000914,BIZ-00314,Ontario Business 390,Non-Profit,Agriculture,2168520.65,394611.4,2024-03-21,2025-07-01,GTA,3947,>$100M,Exempt,No,710939661RC0001,2026-04-11
TXN-00000915,BIZ-00292,Ontario Business 293,Non-Profit,Mining,1087406.7,341044.01,2024-04-20,2024-07-01,Waterloo,2379,>$100M,Exempt,No,517445461RC0001,2026-01-31
TXN-00000916,BIZ-00089,Ontario Business 121,Cooperative,Healthcare,2993526.05,430425.26,2024-02-06,2024-10-01,Southwestern,746,$5-25M,Non-Compliant,Yes,630900853RC0001,2026-03-25
TXN-00000917,BIZ-00267,Ontario Business 390,Crown Corporation,Manufacturing,4493341.02,598875.38,2024-08-03,2025-07-01,Eastern,1661,$1-5M,Exempt,Yes,240193453RC0001,2026-05-10
TXN-00000918,BIZ-00397,Ontario Business 418,Non-Profit,Mining,2009761.2,625819.16,2025-05-28,2025-10-01,Durham,3023,>$100M,Non-Compliant,Yes,174729739RC0001,2026-01-23
TXN-00000919,BIZ-00198,Ontario Business 83,Corporation,Technology,3562241.69,451164.59,2024-12-29,2024-07-01,Southwestern,2074,$25-100M,Under Review,No,888190233RC0001,2026-04-04
TXN-00000920,BIZ-00351,Ontario Business 405,Partnership,Manufacturing,391780.89,221009.59,2025-03-25,2026-01-01,Ottawa,371,$1-5M,Compliant,Yes,594940091RC0001,2026-03-26
TXN-00000921,BIZ-00294,Ontario Business 213,Corporation,Agriculture,4603419.53,354810.66,2025-08-15,2025-07-01,Durham,3138,>$100M,Exempt,Yes,456204404RC0001,2026-05-14
TXN-00000922,BIZ-00154,Ontario Business 105,Partnership,Finance,942514.31,170207.57,2024-10-10,2025-07-01,Northern,831,$1-5M,Non-Compliant,No,148719774RC0001,2026-04-19
TXN-00000923,BIZ-00072,Ontario Business 330,Corporation,Mining,4477006.49,69955.35,2024-02-15,2025-04-01,GTA,4705,>$100M,Compliant,No,233283480RC0001,2026-07-24
TXN-00000924,BIZ-00494,Ontario Business 155,Cooperative,Healthcare,1459759.63,232941.74,2024-03-02,2025-07-01,GTA,649,$1-5M,Non-Compliant,No,775649146RC0001,2026-03-11
TXN-00000925,BIZ-00367,Ontario Business 83,Non-Profit,Education,4544460.56,509360.46,2024-09-17,2024-07-01,Northern,1408,$25-100M,Non-Compliant,No,245660690RC0001,2026-03-23
TXN-00000926,BIZ-00355,Ontario Business 137,Cooperative,Manufacturing,3497106.69,480896.87,2024-07-01,2025-04-01,Central,1736,>$100M,Exempt,Yes,410565061RC0001,2026-02-02
TXN-00000927,BIZ-00130,Ontario Business 14,Non-Profit,Healthcare,2268295.03,460123.37,2024-10-10,2024-10-01,Central,1944,>$100M,Exempt,No,906883257RC0001,2026-06-10
TXN-00000928,BIZ-00096,Ontario Business 232,Crown Corporation,Agriculture,4280884.4,12552.61,2024-04-10,2024-07-01,Northern,1249,$5-25M,Exempt,No,231994751RC0001,2026-03-08
TXN-00000929,BIZ-00453,Ontario Business 82,Non-Profit,Technology,3027610.6,317392.22,2024-06-14,2024-04-01,Waterloo,3835,>$100M,Compliant,No,823786288RC0001,2026-03-05
TXN-00000930,BIZ-00184,Ontario Business 444,Corporation,Energy,3114119.28,48713.29,2024-12-15,2025-01-01,Eastern,961,$25-100M,Compliant,Yes,820171518RC0001,2026-03-31
TXN-00000931,BIZ-00459,Ontario Business 105,Sole Proprietorship,Construction,2993191.09,1207.56,2025-02-02,2024-04-01,Southwestern,1931,$25-100M,Exempt,No,690923795RC0001,2026-04-28
TXN-00000932,BIZ-00093,Ontario Business 394,Partnership,Manufacturing,2336463.58,320073.71,2024-02-06,2024-07-01,Central,1888,$1-5M,Under Review,Yes,107939501RC0001,2026-02-21
TXN-00000933,BIZ-00474,Ontario Business 445,Sole Proprietorship,Energy,4755385.07,374041.96,2026-04-07,2025-10-01,Southwestern,3646,$5-25M,Compliant,Yes,353286318RC0001,2026-01-18
TXN-00000934,BIZ-00473,Ontario Business 52,Partnership,Healthcare,2974639.73,327098.86,2025-09-16,2025-04-01,Durham,2467,$1-5M,Under Review,No,804382458RC0001,2026-04-21
TXN-00000935,BIZ-00102,Ontario Business 45,Partnership,Retail,4416716.11,11549.78,2026-06-20,2024-04-01,Eastern,2550,>$100M,Compliant,Yes,181684044RC0001,2026-04-02
TXN-00000936,BIZ-00421,Ontario Business 196,Cooperative,Energy,980731.08,532902.81,2025-01-23,2025-10-01,Hamilton,721,$1-5M,Exempt,No,549590643RC0001,2026-06-30
TXN-00000937,BIZ-00101,Ontario Business 169,Corporation,Retail,1624781.47,119519.83,2026-02-11,2024-10-01,Eastern,1141,$5-25M,Under Review,No,649234590RC0001,2026-06-18
TXN-00000938,BIZ-00165,Ontario Business 372,Sole Proprietorship,Mining,2234824.23,398059.39,2024-08-04,2025-04-01,Waterloo,3329,$5-25M,Exempt,No,438533790RC0001,2026-05-21
TXN-00000939,BIZ-00123,Ontario Business 329,Sole Proprietorship,Energy,882244.54,434899.83,2025-05-23,2024-04-01,Niagara,2411,<$1M,Exempt,No,194848432RC0001,2026-02-06
TXN-00000940,BIZ-00101,Ontario Business 476,Cooperative,Healthcare,1617999.89,26686.77,2024-11-11,2025-04-01,Hamilton,4121,$1-5M,Compliant,No,458649155RC0001,2026-01-04
TXN-00000941,BIZ-00055,Ontario Business 205,Sole Proprietorship,Finance,2487746.7,13705.4,2024-07-13,2025-04-01,Waterloo,943,$5-25M,Compliant,Yes,825593348RC0001,2026-03-30
TXN-00000942,BIZ-00065,Ontario Business 195,Non-Profit,Education,1005832.39,603580.84,2024-10-31,2024-10-01,Hamilton,1252,<$1M,Under Review,No,380783695RC0001,2026-06-25
TXN-00000943,BIZ-00161,Ontario Business 482,Partnership,Manufacturing,1938211.2,271874.46,2025-10-25,2026-01-01,Waterloo,3552,$25-100M,Non-Compliant,No,614690039RC0001,2026-06-11
TXN-00000944,BIZ-00439,Ontario Business 475,Sole Proprietorship,Education,2979695.88,265478.78,2024-07-18,2024-04-01,Ottawa,1905,$1-5M,Under Review,Yes,624186086RC0001,2026-06-07
TXN-00000945,BIZ-00397,Ontario Business 288,Cooperative,Agriculture,4746053.28,527678.16,2026-04-29,2026-01-01,GTA,1401,$25-100M,Exempt,Yes,747495406RC0001,2026-05-26
TXN-00000946,BIZ-00198,Ontario Business 37,Partnership,Mining,1416297.19,61205.35,2025-07-07,2025-07-01,Ottawa,2525,$25-100M,Non-Compliant,No,232266882RC0001,2026-04-17
TXN-00000947,BIZ-00379,Ontario Business 22,Sole Proprietorship,Agriculture,1416526.22,616561.53,2025-12-08,2024-10-01,Niagara,240,$25-100M,Under Review,Yes,638726771RC0001,2026-04-28
TXN-00000948,BIZ-00290,Ontario Business 161,Cooperative,Education,359085.13,506162.12,2026-02-10,2024-04-01,Waterloo,3116,$25-100M,Compliant,No,760365300RC0001,2026-02-13
TXN-00000949,BIZ-00318,Ontario Business 451,Sole Proprietorship,Finance,3658858.31,619574.22,2025-04-07,2024-04-01,Durham,4135,$5-25M,Compliant,No,710373009RC0001,2026-01-04
TXN-00000950,BIZ-00098,Ontario Business 29,Cooperative,Manufacturing,1428729.99,486511.25,2025-05-09,2024-07-01,Ottawa,1508,<$1M,Under Review,No,328247067RC0001,2026-01-07
TXN-00000951,BIZ-00426,Ontario Business 432,Cooperative,Finance,4519865.83,567636.57,2025-10-02,2025-07-01,Waterloo,2708,<$1M,Under Review,Yes,137787950RC0001,2026-04-29
TXN-00000952,BIZ-00079,Ontario Business 76,Sole Proprietorship,Technology,3947201.32,157715.74,2026-01-23,2024-10-01,Eastern,1838,>$100M,Non-Compliant,Yes,213348379RC0001,2026-06-28
TXN-00000953,BIZ-00062,Ontario Business 491,Sole Proprietorship,Mining,2913234.57,496037.65,2025-04-25,2025-01-01,Durham,3750,>$100M,Under Review,No,691948242RC0001,2026-04-30
TXN-00000954,BIZ-00200,Ontario Business 225,Non-Profit,Finance,1230074.06,5097.15,2025-07-18,2025-04-01,Northern,1067,>$100M,Exempt,No,453298119RC0001,2026-01-27
TXN-00000955,BIZ-00156,Ontario Business 131,Cooperative,Retail,3981438.65,244984.07,2025-04-15,2025-04-01,Eastern,194,$25-100M,Under Review,Yes,510302626RC0001,2026-05-16
TXN-00000956,BIZ-00034,Ontario Business 159,Cooperative,Agriculture,3180183.52,526186.42,2025-09-21,2024-07-01,Waterloo,4144,$25-100M,Under Review,Yes,285946877RC0001,2026-06-01
TXN-00000957,BIZ-00264,Ontario Business 41,Corporation,Manufacturing,51474.66,3159.39,2024-10-05,2025-01-01,Eastern,4793,<$1M,Non-Compliant,Yes,721913921RC0001,2026-06-30
TXN-00000958,BIZ-00282,Ontario Business 60,Corporation,Construction,2954816.24,162044.44,2024-07-18,2024-04-01,Central,11,$25-100M,Non-Compliant,No,156690758RC0001,2026-03-14
TXN-00000959,BIZ-00145,Ontario Business 123,Sole Proprietorship,Construction,484993.96,546334.64,2024-06-19,2024-04-01,Northern,4261,$5-25M,Non-Compliant,Yes,954898518RC0001,2026-07-20
TXN-00000960,BIZ-00210,Ontario Business 45,Cooperative,Education,2959921.62,636320.13,2025-02-22,2024-10-01,Southwestern,477,>$100M,Non-Compliant,Yes,803068003RC0001,2026-06-16
TXN-00000961,BIZ-00220,Ontario Business 120,Sole Proprietorship,Manufacturing,2530175.17,127358.14,2024-01-15,2025-07-01,Hamilton,2411,<$1M,Compliant,Yes,610920052RC0001,2026-04-16
TXN-00000962,BIZ-00475,Ontario Business 82,Sole Proprietorship,Education,4265279.03,217558.14,2024-10-01,2024-07-01,Central,1054,$5-25M,Under Review,No,189840040RC0001,2026-07-25
TXN-00000963,BIZ-00221,Ontario Business 120,Partnership,Construction,2585596.4,645650.17,2024-05-01,2025-10-01,Southwestern,2278,$25-100M,Exempt,No,965343863RC0001,2026-05-03
TXN-00000964,BIZ-00055,Ontario Business 422,Sole Proprietorship,Finance,3423454.9,402889.24,2026-03-22,2024-07-01,GTA,1457,>$100M,Compliant,No,659865202RC0001,2026-07-17
TXN-00000965,BIZ-00440,Ontario Business 473,Cooperative,Energy,3426033.03,545403.73,2025-07-18,2025-07-01,Durham,666,<$1M,Compliant,Yes,406270704RC0001,2026-04-09
TXN-00000966,BIZ-00024,Ontario Business 68,Sole Proprietorship,Energy,1250663.51,219667.19,2026-03-15,2025-10-01,Durham,1336,>$100M,Compliant,Yes,942448301RC0001,2026-03-11
TXN-00000967,BIZ-00493,Ontario Business 25,Non-Profit,Healthcare,4245709.91,450643.08,2024-12-10,2025-10-01,Eastern,669,$25-100M,Exempt,No,524355722RC0001,2026-01-13
TXN-00000968,BIZ-00074,Ontario Business 232,Corporation,Education,2805340.98,117129.36,2025-06-25,2025-04-01,Hamilton,4200,$25-100M,Compliant,Yes,761086241RC0001,2026-02-20
TXN-00000969,BIZ-00433,Ontario Business 489,Non-Profit,Manufacturing,1536551.17,435204.03,2025-03-30,2024-04-01,Central,727,<$1M,Non-Compliant,No,349746157RC0001,2026-01-01
TXN-00000970,BIZ-00322,Ontario Business 285,Corporation,Finance,4989307.19,107079.72,2024-04-06,2025-01-01,Ottawa,645,$5-25M,Under Review,No,775458126RC0001,2026-01-24
TXN-00000971,BIZ-00426,Ontario Business 379,Partnership,Manufacturing,105525.95,494183.41,2024-11-12,2025-10-01,Waterloo,3805,>$100M,Non-Compliant,Yes,955135630RC0001,2026-03-25
TXN-00000972,BIZ-00289,Ontario Business 212,Sole Proprietorship,Retail,2898627.85,543671.21,2024-01-17,2024-04-01,Ottawa,4840,$25-100M,Exempt,Yes,364938615RC0001,2026-03-12
TXN-00000973,BIZ-00185,Ontario Business 4,Corporation,Retail,520858.79,236683.43,2025-11-13,2024-07-01,Eastern,359,$1-5M,Compliant,No,933286041RC0001,2026-04-10
TXN-00000974,BIZ-00440,Ontario Business 200,Corporation,Construction,21770.31,456876.56,2024-04-18,2025-10-01,Niagara,4558,$5-25M,Exempt,No,954891425RC0001,2026-06-26
TXN-00000975,BIZ-00276,Ontario Business 346,Sole Proprietorship,Technology,4655718.22,339482.31,2024-05-09,2025-04-01,Durham,581,>$100M,Compliant,No,716428041RC0001,2026-04-11
TXN-00000976,BIZ-00310,Ontario Business 72,Sole Proprietorship,Retail,1272802.32,166534.84,2024-11-30,2025-07-01,Hamilton,1165,$5-25M,Exempt,No,283749049RC0001,2026-01-22
TXN-00000977,BIZ-00405,Ontario Business 114,Non-Profit,Education,4267429.71,422616.82,2025-02-17,2024-10-01,GTA,4776,<$1M,Exempt,Yes,809762084RC0001,2026-03-11
TXN-00000978,BIZ-00300,Ontario Business 347,Partnership,Healthcare,2385862.77,455570.21,2026-06-03,2025-01-01,Ottawa,235,<$1M,Exempt,Yes,850283132RC0001,2026-07-25
TXN-00000979,BIZ-00200,Ontario Business 217,Non-Profit,Education,1214675.5,284674.75,2024-04-12,2025-07-01,Durham,4719,$1-5M,Non-Compliant,No,880230221RC0001,2026-07-04
